"","case_id","year2020","continuous_treat","binary_treat","withdraw_school","agri_hours_worked","cereal_consump","roots_consump","nuts_consump","vegetables_consump","meatfish_consump","fruit_consump","milk_consump","fats_consump","sugar_consump","spices_consump","days_ate","religion","own_nonagri_business","perception_food","perception_housing","perception_clothing","perception_healthcare","floods","urban","district","sdate","smonth","syear","real_annual_consump","health_consump","drugs_consump","outpatient_consump","hospitalization_consump","lat","lon","dist_road","dist_popcenter","wetness_index","annual_mean_temp","annual_precipitation","ill_2wks","year_cont","cant_feed_fam"
"2705","310016910066",1,0,0,0,0,7,0,4,5,0,0,0,6,0,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,0,"Chikwawa",6,"8",2019,266705.0625,2648.10180664062,2648.10180664062,0,0,-16.4332103729248,34.7425918579102,12.8999996185303,16.2000007629395,13,256,825,1,2020,1
"2706","310016910067",1,0,0,1,3,7,3,2,7,1,0,0,0,1,7,7,"christianity",1,"It was less than adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,0,"Chikwawa",6,"8",2019,920147.3125,71295.0546875,0,0,71295.0546875,-16.4332103729248,34.7425918579102,12.8999996185303,16.2000007629395,13,256,825,1,2020,1
"2707","310016910069",1,0,0,0,9,7,0,6,7,1,3,0,7,6,7,5.25,"christianity",0,"It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs",1,0,"Chikwawa",5,"8",2019,1101083.625,29546.70703125,16815.447265625,0,12731.2587890625,-16.4332103729248,34.7425918579102,12.8999996185303,16.2000007629395,13,256,825,0,2020,0
"2708","310016910095",1,0,0,1,2,7,2,3,7,1,2,0,7,3,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,0,"Chikwawa",7,"8",2019,978406.125,36543.8046875,36543.8046875,0,0,-16.4332103729248,34.7425918579102,12.8999996185303,16.2000007629395,13,256,825,1,2020,1
"2709","310016910114",1,0,0,0,0,7,1,5,7,1,7,1,0,1,7,6,"christianity",1,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,0,"Chikwawa",7,"8",2019,620345.1875,9268.3564453125,9268.3564453125,0,0,-16.4332103729248,34.7425918579102,12.8999996185303,16.2000007629395,13,256,825,1,2020,1
"2710","310016910118",1,0,0,0,0,7,0,0,7,0,5,0,0,0,7,7,"christianity",0,"It was less than adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,0,"Chikwawa",7,"8",2019,529345.125,15022.8857421875,13240.509765625,0,1782.37634277344,-16.4332103729248,34.7425918579102,12.8999996185303,16.2000007629395,13,256,825,1,2020,1
"2711","310016910143",1,0,0,0,0,7,3,2,2,2,2,0,0,1,7,7,"christianity",1,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,0,"Chikwawa",6,"8",2019,837608.8125,7282.2802734375,7282.2802734375,0,0,-16.4332103729248,34.7425918579102,12.8999996185303,16.2000007629395,13,256,825,1,2020,1
"2712","310016910155",1,0,0,1,0,7,1,5,7,2,1,0,7,1,7,2.8,"christianity",0,"It was less than adequate for household needs","It was just adequate for household needs","It was more than adequate for household needs","It was less than adequate for household needs",1,0,"Chikwawa",7,"8",2019,714024.8125,14371.044921875,7547.09033203125,0,6823.955078125,-16.4332103729248,34.7425918579102,12.8999996185303,16.2000007629395,13,256,825,1,2020,1
"2713","310016910183",1,0,0,0,0,7,0,3,7,0,7,0,5,0,7,7,"christianity",1,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,0,"Chikwawa",8,"8",2019,469238.03125,0,0,0,0,-16.4332103729248,34.7425918579102,12.8999996185303,16.2000007629395,13,256,825,1,2020,1
"2714","310016910285",1,0,0,1,0,7,0,2,7,2,1,3,7,4,7,7,"christianity",0,"It was less than adequate for household needs","It was more than adequate for household needs","It was less than adequate for household needs","It was just adequate for household needs",1,0,"Chikwawa",6,"8",2019,1297692.5,19860.763671875,19860.763671875,0,0,-16.4332103729248,34.7425918579102,12.8999996185303,16.2000007629395,13,256,825,1,2020,1
"2715","310016910329",1,0,0,0,0,7,0,2,7,0,4,0,0,0,7,7,"christianity",0,"It was less than adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs","It was just adequate for household needs",0,0,"Chikwawa",6,"8",2019,237361.875,0,0,0,0,-16.4332103729248,34.7425918579102,12.8999996185303,16.2000007629395,13,256,825,0,2020,1
"2716","310016910330",1,0,0,0,0,7,2,3,3,2,2,0,7,1,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,0,"Chikwawa",7,"8",2019,952369.5625,2648.10180664062,2648.10180664062,0,0,-16.4332103729248,34.7425918579102,12.8999996185303,16.2000007629395,13,256,825,1,2020,1
"2717","310016920005",1,1,1,1,0,7,0,2,4,0,0,0,4,0,7,7,"christianity",0,"It was less than adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs","It was just adequate for household needs",0,0,"Chikwawa",4,"3",2020,796349.3125,19495.66015625,8654.171875,0,10841.4892578125,-16.5239696502686,34.8384590148926,6.80000019073486,9.39999961853027,13,257,858,1,2020,1
"2718","310016920017",1,1,1,1,0,7,3,5,7,7,0,0,5,0,7,7,"christianity",0,"It was less than adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,0,"Chikwawa",3,"3",2020,501568.1875,5040.341796875,0,0,5040.341796875,-16.5239696502686,34.8384590148926,6.80000019073486,9.39999961853027,13,257,858,1,2020,1
"2719","310016920027",1,1,1,0,48,7,0,2,7,3,1,0,0,0,7,7,"christianity",0,"It was less than adequate for household needs","It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs",0,0,"Chikwawa",4,"3",2020,1313357.625,0,0,0,0,-16.5239696502686,34.8384590148926,6.80000019073486,9.39999961853027,13,257,858,0,2020,0
"2720","310016920038",1,1,1,0,55,7,0,2,7,0,0,0,5,0,7,7,"christianity",0,"It was less than adequate for household needs","It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs",1,0,"Chikwawa",4,"3",2020,806991.8125,0,0,0,0,-16.5239696502686,34.8384590148926,6.80000019073486,9.39999961853027,13,257,858,1,2020,1
"2721","310016920048",1,1,1,0,17,7,0,0,6,2,0,0,7,0,7,6,"christianity",0,"It was just adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs","It was just adequate for household needs",0,0,"Chikwawa",3,"3",2020,468807.9375,1854.46533203125,1854.46533203125,0,0,-16.5239696502686,34.8384590148926,6.80000019073486,9.39999961853027,13,257,858,0,2020,0
"2722","310016920058",1,1,1,1,0,7,0,0,7,3,0,0,7,0,7,7,"christianity",0,"It was just adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was just adequate for household needs",0,0,"Chikwawa",4,"3",2020,291080.25,0,0,0,0,-16.5239696502686,34.8384590148926,6.80000019073486,9.39999961853027,13,257,858,0,2020,0
"2723","310016920069",1,1,1,0,20,7,0,1,7,2,0,3,7,0,7,7,"christianity",0,"It was less than adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,0,"Chikwawa",4,"3",2020,750389.25,13599.412109375,13599.412109375,0,0,-16.5239696502686,34.8384590148926,6.80000019073486,9.39999961853027,13,257,858,1,2020,1
"2724","310016920079",1,1,1,0,4,7,0,3,7,1,0,0,0,0,7,7,"christianity",0,"It was less than adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs","It was just adequate for household needs",1,0,"Chikwawa",4,"3",2020,452221.59375,0,0,0,0,-16.5239696502686,34.8384590148926,6.80000019073486,9.39999961853027,13,257,858,0,2020,1
"2725","310016920089",1,1,1,1,7,5,0,4,3,3,0,0,4,0,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was just adequate for household needs",0,0,"Chikwawa",4,"3",2020,382444.21875,618.155090332031,618.155090332031,0,0,-16.5239696502686,34.8384590148926,6.80000019073486,9.39999961853027,13,257,858,1,2020,1
"2726","310016920099",1,1,1,1,0,5,0,0,2,0,0,0,0,0,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was just adequate for household needs",1,0,"Chikwawa",3,"3",2020,320304.5,18544.65234375,0,0,18544.65234375,-16.5239696502686,34.8384590148926,6.80000019073486,9.39999961853027,13,257,858,1,2020,1
"2727","310016920109",1,1,1,0,0,7,0,0,7,2,2,0,6,0,7,7,"christianity",0,"It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs",0,0,"Chikwawa",3,"3",2020,288388.40625,8559.0703125,0,0,8559.0703125,-16.5239696502686,34.8384590148926,6.80000019073486,9.39999961853027,13,257,858,1,2020,0
"2728","310016920119",1,1,1,0,6,7,0,3,7,2,0,0,4,0,7,7,"christianity",0,"It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs","It was less than adequate for household needs",0,0,"Chikwawa",3,"3",2020,258312.671875,6181.55078125,0,0,6181.55078125,-16.5239696502686,34.8384590148926,6.80000019073486,9.39999961853027,13,257,858,0,2020,0
"2729","310016920130",1,1,1,1,45,7,0,2,7,2,0,0,5,0,7,5.6,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was just adequate for household needs","It was just adequate for household needs",0,0,"Chikwawa",3,"3",2020,583908.1875,5563.39599609375,5563.39599609375,0,0,-16.5239696502686,34.8384590148926,6.80000019073486,9.39999961853027,13,257,858,1,2020,1
"2730","310016920140",1,1,1,0,40,7,0,2,7,1,0,0,7,0,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",0,0,"Chikwawa",3,"3",2020,390112.375,1236.31018066406,1236.31018066406,0,0,-16.5239696502686,34.8384590148926,6.80000019073486,9.39999961853027,13,257,858,1,2020,1
"2731","310016920150",1,1,1,0,0,7,0,0,7,0,0,0,0,0,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was just adequate for household needs",0,0,"Chikwawa",3,"3",2020,473914.65625,2377.51953125,0,0,2377.51953125,-16.5239696502686,34.8384590148926,6.80000019073486,9.39999961853027,13,257,858,1,2020,1
"2732","310016920160",1,1,1,0,51,6,0,0,7,0,0,0,0,0,7,7,"christianity",0,"It was less than adequate for household needs","It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs",1,0,"Chikwawa",3,"3",2020,679808.875,44507.16796875,0,44507.16796875,0,-16.5239696502686,34.8384590148926,6.80000019073486,9.39999961853027,13,257,858,0,2020,0
"2733","310026930029",1,0,0,0,15.5,7,0,3,7,1,1,0,6,0,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,0,"Chikwawa",1,"5",2019,1089511.25,15734.2255859375,15734.2255859375,0,0,-16.1979999542236,34.7387084960938,11.8000001907349,19.8999996185303,14,260,781,1,2020,1
"2734","310026930048",1,0,0,1,3,7,0,1,7,1,1,0,3,1,6,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,0,"Chikwawa",4,"5",2019,516842.90625,13892.42578125,0,0,13892.42578125,-16.1979999542236,34.7387084960938,11.8000001907349,19.8999996185303,14,260,781,1,2020,1
"2735","310026930073",1,0,0,0,0,7,4,2,6,2,0,0,5,0,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,0,"Chikwawa",4,"5",2019,431431.25,8209.1611328125,8209.1611328125,0,0,-16.1979999542236,34.7387084960938,11.8000001907349,19.8999996185303,14,260,781,1,2020,1
"2736","310026930084",1,0,0,0,0,7,0,2,7,1,0,0,1,0,7,7,"christianity",0,"It was less than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs","It was just adequate for household needs",1,0,"Chikwawa",2,"5",2019,341903.125,4104.58056640625,4104.58056640625,0,0,-16.1979999542236,34.7387084960938,11.8000001907349,19.8999996185303,14,260,781,0,2020,0
"2737","310026930112",1,0,0,0,8,7,1,1,6,1,1,0,7,1,7,7,"christianity",0,"It was less than adequate for household needs","It was more than adequate for household needs","It was less than adequate for household needs","It was less than adequate for household needs",1,0,"Chikwawa",3,"5",2019,559921.6875,14092.392578125,14092.392578125,0,0,-16.1979999542236,34.7387084960938,11.8000001907349,19.8999996185303,14,260,781,1,2020,1
"2738","310026930127",1,0,0,0,0,7,0,2,7,3,0,0,7,0,7,7,"christianity",0,"It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs","It was just adequate for household needs",1,0,"Chikwawa",1,"5",2019,712089.4375,0,0,0,0,-16.1979999542236,34.7387084960938,11.8000001907349,19.8999996185303,14,260,781,1,2020,0
